"ANNUS";"Sub_Div";"RECT";"Area";"0";"1";"2";"3";"4";"5";"6";"7";"8"
2010,00;"30";"52G8";852,00;11,01;44,91;221,20;84,56;112,65;98,78;0,00;57,74;894,59
2010,00;"30";"52G9";852,00;1,19;3,24;140,11;77,78;243,08;34,00;44,91;29,50;437,97
2010,00;"30";"52H0";852,00;41,91;18,37;130,36;101,93;42,60;66,44;65,51;35,87;182,47
2010,00;"30";"53G7";354,50;0,00;1,93;61,46;61,85;46,39;45,42;19,91;0,00;25,90
2010,00;"30";"53G8";838,10;0,00;6,72;68,29;154,33;253,87;199,02;125,65;58,56;502,21
2010,00;"30";"53G9";838,10;2,45;22,18;49,67;44,64;99,98;118,98;100,22;119,40;564,29
2010,00;"30";"53H0";838,10;0,00;226,63;455,08;277,37;176,04;19,56;0,00;21,20;49,26
2010,00;"30";"54G8";642,20;0,00;0,00;42,96;80,32;231,62;152,55;132,00;134,49;287,68
2010,00;"30";"54G9";824,20;2,51;10,34;14,72;143,59;245,03;46,82;81,04;30,76;397,67
2010,00;"30";"54H0";727,90;10,51;56,97;47,78;102,21;187,88;143,87;36,53;92,07;217,33
2010,00;"30";"55G9";625,60;0,00;0,00;121,55;192,86;323,50;124,42;80,39;22,97;88,99
2010,00;"30";"55H0";688,60;8,42;806,29;319,26;192,45;190,77;61,16;3,93;0,00;0,00
2010,00;"32";"47H3";536,20;12,27;69,28;37,32;39,93;7,86;9,66;1,47;0,53;7,41
2010,00;"32";"48H3";615,70;129,77;575,03;75,78;63,46;10,95;10,15;1,78;1,24;8,62
2010,00;"32";"48H4";835,10;46,97;382,43;118,47;128,97;24,70;30,95;4,21;2,56;22,52
2010,00;"32";"48H5";767,20;22,50;384,89;145,56;166,09;30,81;39,99;6,39;2,63;27,16
2010,00;"32";"48H6";776,10;36,27;642,48;179,90;203,21;36,72;47,61;7,77;2,39;29,82
2010,00;"32";"49H5";306,90;16,71;311,28;89,69;103,37;18,95;24,52;3,97;1,41;15,50
2010,00;"32";"49H6";586,50;24,06;449,34;129,97;149,82;27,48;35,55;5,74;2,05;22,48
2011,00;"21";"41G0";108,10;7,06;272,76;3,14;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"21";"41G1";946,80;11,17;158,54;3,41;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"21";"41G2";432,30;11,67;72,24;2,40;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"21";"42G1";884,20;15,24;20,75;0,96;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"21";"42G2";606,80;334,29;66,51;0,99;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"37G0";209,90;9,63;1,60;0,07;0,17;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"37G1";723,30;284,80;2,86;0,06;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"38G0";735,30;101,02;11,43;0,68;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"38G1";173,20;3,10;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"39F9";159,30;0,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"39G0";201,70;0,32;0,28;0,01;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"39G1";250,00;3,65;1,03;0,08;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"40F9";51,30;0,01;1,31;0,06;0,01;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"40G0";538,10;0,08;18,21;0,80;0,08;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"40G1";174,50;0,18;1,73;0,52;0,06;0,00;0,00;0,00;0,00;0,00
2011,00;"22";"41G0";173,10;0,43;11,45;0,40;0,02;0,00;0,00;0,00;0,00;0,00
2011,00;"23";"39G2";130,90;10,41;1,03;1,30;2,01;2,38;1,28;1,05;0,61;0,31
2011,00;"23";"40G2";164,00;0,00;19,58;132,86;83,96;42,43;20,88;17,42;13,55;8,45
2011,00;"23";"41G2";72,30;15,54;16,53;1,69;0,14;0,01;0,02;0,00;0,00;0,00
2011,00;"24";"37G2";192,40;6,44;0,33;0,01;0,05;0,04;0,00;0,00;0,00;0,00
2011,00;"24";"37G3";167,70;5,57;0,85;1,69;1,23;1,44;0,83;0,42;0,22;0,13
2011,00;"24";"37G4";875,10;4,52;0,82;1,49;1,11;1,21;0,93;0,36;0,17;0,22
2011,00;"24";"38G2";832,90;128,20;8,14;0,72;0,97;0,78;0,29;0,12;0,00;0,04
2011,00;"24";"38G3";865,70;1044,68;31,58;37,97;33,20;33,10;26,78;11,39;6,22;6,11
2011,00;"24";"38G4";1034,80;87,42;114,49;29,89;56,52;137,91;79,45;19,07;7,46;4,69
2011,00;"24";"39G2";406,10;102,60;10,11;12,81;19,83;23,44;12,58;10,36;6,01;3,02
2011,00;"24";"39G3";765,00;508,60;383,67;72,65;82,25;82,77;38,46;18,95;10,03;8,86
2011,00;"24";"39G4";524,80;165,21;65,32;54,86;50,73;51,16;27,19;14,03;8,86;6,10
2011,00;"25";"37G5";642,20;280,84;118,78;20,13;29,00;73,53;16,55;10,57;2,83;3,37
2011,00;"25";"38G5";1035,70;143,69;49,27;22,11;25,99;77,91;22,21;17,69;8,19;6,00
2011,00;"25";"38G6";940,20;201,23;3,13;0,40;0,38;0,88;0,15;0,16;0,06;0,01
2011,00;"25";"38G7";471,70;8,00;9,92;2,10;2,31;6,14;1,72;1,56;0,82;0,62
2011,00;"25";"39G4";287,30;6,22;11,76;5,90;21,73;13,49;10,67;5,53;0,43;1,46
2011,00;"25";"39G5";979,00;28,35;50,57;34,33;57,08;231,95;52,04;33,17;14,23;23,13
2011,00;"25";"39G6";1026,00;35,00;45,42;61,03;54,34;203,00;70,09;54,04;26,29;17,18
2011,00;"25";"39G7";1026,00;38,77;67,01;31,80;32,12;101,17;31,25;27,74;13,42;9,83
2011,00;"25";"40G4";677,20;10,55;167,20;19,44;194,04;293,10;191,25;146,18;96,52;119,01
2011,00;"25";"40G5";1012,90;7,39;205,38;85,70;243,04;259,95;168,50;62,11;39,93;48,95
2011,00;"25";"40G6";1013,00;0,00;34,29;48,33;208,28;312,50;84,97;66,23;29,99;26,74
2011,00;"25";"40G7";1013,00;0,00;9,05;9,25;598,40;707,44;272,67;323,67;206,17;109,75
2011,00;"25";"41G6";764,40;232,49;0,00;0,00;0,00;0,00;0,00;0,03;0,00;0,00
2011,00;"25";"41G7";1000,00;79,89;0,00;47,78;357,00;157,82;168,43;100,53;130,17;174,74
2011,00;"26";"37G8";86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"26";"37G9";151,60;5,01;12,20;6,14;8,61;24,96;14,59;8,56;16,62;12,37
2011,00;"26";"38G8";624,60;12,24;34,73;19,75;26,70;74,91;44,27;21,12;39,41;24,81
2011,00;"26";"38G9";918,20;81,07;71,27;39,74;57,20;150,09;85,45;37,48;64,40;37,84
2011,00;"26";"39G8";1026,00;6,75;21,58;12,38;16,50;41,35;23,32;7,34;10,41;5,89
2011,00;"26";"39G9";1026,00;1,85;9,12;3,88;10,96;42,46;32,81;20,77;20,39;23,89
2011,00;"26";"39H0";881,60;108,60;57,83;3,18;2,27;4,21;1,79;2,31;1,01;2,00
2011,00;"26";"40G8";1013,00;4,00;53,64;28,53;45,24;102,22;57,15;17,44;23,22;14,66
2011,00;"26";"40G9";1013,00;1,83;6,80;7,37;16,23;52,50;39,93;18,81;17,42;16,75
2011,00;"26";"40H0";1012,10;42,84;2,87;6,98;9,44;31,17;39,11;35,11;28,44;17,35
2011,00;"26";"41G8";1000,00;5,25;2,61;30,88;529,99;841,12;349,40;289,81;11,85;187,65
2011,00;"26";"41G9";1000,00;0,00;28,04;5,64;27,27;115,45;42,71;55,17;39,18;17,38
2011,00;"26";"41H0";953,30;0,00;108,17;21,76;105,18;445,28;164,74;212,80;151,12;67,03
2011,00;"27";"42G6";266,00;291,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"27";"42G7";986,90;20,41;0,00;58,22;288,30;702,85;267,84;78,96;10,14;14,85
2011,00;"27";"43G7";913,80;225,56;3,46;63,70;350,02;523,49;232,33;45,83;33,73;85,97
2011,00;"27";"44G7";960,50;341,74;0,87;66,07;112,14;97,36;65,64;20,86;21,30;23,64
2011,00;"27";"44G8";456,60;11,37;17,55;70,53;113,76;67,45;1,30;0,81;0,00;0,00
2011,00;"27";"45G7";908,70;665,25;95,53;819,08;861,32;523,45;153,67;27,55;11,75;107,35
2011,00;"27";"45G8";947,20;1319,81;0,00;91,96;209,11;129,53;50,89;11,99;11,02;1,94
2011,00;"27";"46G8";884,80;236,64;5,04;34,56;310,68;139,01;88,61;0,00;5,56;2,39
2011,00;"28_2";"42G8";945,40;16,66;0,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"28_2";"42G9";986,90;0,00;0,62;2,20;9,14;29,04;26,86;12,60;5,13;3,93
2011,00;"28_2";"42H0";968,50;0,00;11,60;7,55;165,71;384,39;110,96;66,17;29,66;25,12
2011,00;"28_2";"43G8";296,20;0,00;0,00;4,63;258,13;419,12;499,61;309,02;42,56;210,95
2011,00;"28_2";"43G9";973,70;40,23;0,00;0,00;2,78;1,39;0,00;0,00;0,00;0,00
2011,00;"28_2";"43H0";973,70;43,06;8,16;6,94;70,83;150,97;34,74;23,40;12,61;8,05
2011,00;"28_2";"43H1";412,70;468,52;14,80;18,67;27,25;21,09;2,69;7,89;12,56;0,00
2011,00;"28_2";"44G9";876,60;75,52;0,00;197,78;851,88;856,07;416,46;226,44;34,02;107,63
2011,00;"28_2";"44H0";960,50;15,71;1,86;10,50;27,11;63,07;19,37;13,78;6,35;6,94
2011,00;"28_2";"44H1";824,60;394,71;2,82;8,16;31,20;72,27;21,59;15,94;6,80;6,99
2011,00;"28_2";"45G9";924,50;744,00;3,17;10,79;211,58;164,45;22,86;16,83;3,18;29,76
2011,00;"28_2";"45H0";947,20;48,80;1,29;1,14;3,83;6,56;2,00;1,30;0,40;1,49
2011,00;"28_2";"45H1";827,10;13,40;15,19;31,04;97,14;163,69;55,38;50,69;24,12;74,14
2011,00;"29";"46G9";933,80;81,51;1,33;81,85;87,26;162,81;50,00;22,58;3,68;1,32
2011,00;"29";"46H0";933,80;123,67;15,46;287,51;820,78;840,87;199,40;30,91;15,45;15,45
2011,00;"29";"46H1";921,50;129,90;8,23;64,78;105,17;128,33;33,76;32,08;10,08;44,27
2011,00;"29";"46H2";258,00;5,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"29";"47G9";876,20;107,65;11,51;371,06;374,66;188,41;474,30;178,56;7,14;39,96
2011,00;"29";"47H0";920,30;342,25;33,98;188,82;353,13;108,29;2,31;9,26;0,00;15,74
2011,00;"29";"47H1";920,30;30,26;51,16;309,92;478,60;449,88;100,17;93,63;27,62;129,04
2011,00;"29";"47H2";793,90;10,57;16,41;40,44;34,49;22,94;4,01;3,07;1,08;3,56
2011,00;"29";"48G9";772,80;336,16;393,30;715,91;460,50;571,43;186,57;154,63;25,21;98,08
2011,00;"29";"48H0";730,30;765,87;18,44;59,97;53,09;35,60;6,85;5,14;1,22;5,50
2011,00;"29";"48H1";544,00;88,49;187,28;571,32;501,00;370,86;77,65;65,22;23,22;89,56
2011,00;"29";"48H2";597,00;847,51;95,39;104,33;76,11;48,96;9,04;11,12;3,35;12,57
2011,00;"29";"49G9";564,20;18,71;49,46;371,64;216,12;105,61;16,93;31,64;14,71;6,24
2011,00;"30";"50G7";403,10;140,18;48,87;66,53;132,82;37,84;29,99;10,25;1,69;25,33
2011,00;"30";"50G8";833,40;677,85;169,90;162,41;391,68;209,75;45,35;40,54;3,01;80,74
2011,00;"30";"50G9";879,50;15,68;48,99;348,32;202,77;85,00;9,81;3,91;2,00;21,92
2011,00;"30";"50H0";795,10;18,53;391,97;582,02;961,24;317,75;46,32;0,00;0,00;33,31
2011,00;"30";"51G7";614,50;21,85;102,88;199,93;229,05;75,22;79,58;4,85;4,85;48,53
2011,00;"30";"51G8";863,70;19,59;77,67;108,54;880,29;89,75;128,52;139,02;21,75;219,25
2011,00;"30";"51G9";865,80;22,80;28,90;310,33;420,49;499,93;203,56;121,82;134,34;157,21
2011,00;"30";"51H0";865,70;21,25;26,24;382,03;445,48;180,32;378,71;171,06;4,06;342,90
2011,00;"30";"52G7";482,60;5,69;28,43;120,81;88,97;45,77;16,77;38,94;8,53;29,86
2011,00;"30";"52G8";852,00;5,55;1,82;113,22;231,45;177,95;272,83;154,21;25,46;206,32
2011,00;"30";"52G9";852,00;3,50;21,00;434,63;239,36;199,47;51,09;59,49;3,50;23,80
2011,00;"30";"52H0";852,00;148,61;188,63;482,97;220,93;0,00;270,61;58,52;53,21;389,80
2011,00;"30";"53G7";354,50;71,66;126,47;176,23;197,31;50,59;241,16;80,95;52,28;221,77
2011,00;"30";"53G8";838,10;13,26;138,43;407,12;510,03;161,78;115,50;52,82;28,36;200,97
2011,00;"30";"53G9";838,10;8,75;32,89;112,93;132,34;120,51;182,59;148,54;172,13;659,16
2011,00;"30";"53H0";838,10;142,42;785,69;698,17;549,81;240,97;134,25;124,57;9,44;78,46
2011,00;"30";"54G8";642,20;389,02;159,01;152,19;119,82;73,83;90,29;46,00;9,65;201,03
2011,00;"30";"54G9";824,20;61,00;70,21;464,16;191,92;78,34;294,74;39,81;22,38;303,58
2011,00;"30";"54H0";727,90;71,13;818,30;383,87;709,98;164,05;199,22;0,00;0,00;120,18
2011,00;"30";"55G9";625,60;3,40;0,00;16,98;130,42;110,72;175,26;69,29;50,95;298,87
2011,00;"30";"55H0";688,60;71,35;236,70;52,61;5,05;2,52;0,90;0,90;0,00;1,80
2011,00;"32";"47H3";536,20;150,15;70,44;151,65;140,51;95,31;19,98;4,44;11,84;29,35
2011,00;"32";"48H3";615,70;24,63;1,37;0,22;0,00;0,00;0,00;0,00;0,00;0,00
2011,00;"32";"48H4";835,10;42,47;63,23;148,84;145,78;101,32;22,97;6,71;13,33;31,82
2011,00;"32";"48H5";767,20;19,74;20,31;23,54;7,32;4,83;1,01;0,43;0,49;1,83
2011,00;"32";"48H6";776,10;33,19;16,67;32,68;23,79;15,61;3,44;0,67;2,02;4,70
2011,00;"32";"49H5";306,90;4,77;0,77;0,37;0,21;0,13;0,05;0,00;0,03;0,03
2011,00;"32";"49H6";586,50;6,14;0,99;0,48;0,27;0,17;0,07;0,00;0,03;0,03
2012,00;"21";"41G0";108,10;0,67;6,70;1,95;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"21";"41G1";946,80;10,35;103,57;30,06;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"21";"41G2";432,30;85,77;29,86;1,57;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"21";"42G1";884,20;19,57;15,22;0,97;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"21";"42G2";606,80;89,59;25,14;0,12;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"21";"43G1";699,00;77,99;21,81;1,39;1,95;0,00;0,12;0,00;0,00;0,00
2012,00;"21";"43G2";107,00;32,98;7,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"37G0";209,90;10,59;2,50;0,18;0,32;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"37G1";723,30;255,46;2,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"38G0";735,30;27,69;2,55;1,03;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"38G1";173,20;60,67;0,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"39F9";159,30;5,09;0,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"39G0";201,70;11,49;5,92;0,24;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"39G1";250,00;49,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"40F9";51,30;3,18;2,44;0,11;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"40G0";538,10;30,38;23,32;1,01;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"40G1";174,50;5,88;4,52;0,20;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"22";"41G0";173,10;19,74;26,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"23";"39G2";130,90;395,67;21,40;0,00;0,00;0,34;0,00;0,00;0,00;0,00
2012,00;"23";"40G2";164,00;46,02;2,19;9,55;67,28;59,10;32,40;24,98;16,69;10,96
2012,00;"23";"41G2";72,30;39,01;51,06;0,30;0,49;0,14;0,09;0,05;0,05;0,00
2012,00;"24";"37G2";192,40;10,45;5,04;0,44;0,29;0,20;0,21;0,10;0,05;0,00
2012,00;"24";"37G3";167,70;30,40;3,81;7,73;10,38;8,30;6,19;2,84;1,55;1,93
2012,00;"24";"37G4";875,10;180,75;0,00;3,90;2,23;1,67;1,67;0,00;0,00;0,56
2012,00;"24";"38G2";832,90;1330,41;99,34;2,01;0,77;2,03;0,72;1,42;0,07;0,00
2012,00;"24";"38G3";865,70;698,83;44,83;17,76;7,55;5,40;4,55;2,00;1,58;0,72
2012,00;"24";"38G4";1034,80;48,61;10,31;39,29;32,70;25,62;21,21;8,31;4,56;6,87
2012,00;"24";"39G2";406,10;361,21;19,54;0,00;0,00;0,31;0,00;0,00;0,00;0,00
2012,00;"24";"39G3";765,00;328,89;184,42;87,50;52,13;44,87;35,88;13,12;8,23;8,26
2012,00;"24";"39G4";524,80;158,28;75,19;100,04;32,41;22,88;21,45;4,73;5,80;2,92
2012,00;"25";"37G5";642,20;59,88;0,66;0,25;0,28;0,29;0,97;0,90;1,16;2,20
2012,00;"25";"38G5";1035,70;6,92;10,34;15,00;11,13;17,41;47,05;45,48;35,98;52,57
2012,00;"25";"38G6";940,20;84,50;1,20;4,22;4,32;4,70;16,72;16,90;17,16;29,83
2012,00;"25";"38G7";471,70;1,41;0,61;0,37;0,30;0,85;1,67;0,66;0,46;0,64
2012,00;"25";"39G4";287,30;11,95;34,06;44,61;19,92;39,83;37,24;14,54;0,00;1,99
2012,00;"25";"39G5";979,00;33,06;57,75;48,94;18,99;63,77;52,51;20,88;13,01;0,00
2012,00;"25";"39G6";1026,00;73,97;34,30;27,23;17,39;29,56;77,24;60,41;48,21;82,68
2012,00;"25";"39G7";1026,00;31,63;16,18;20,76;13,12;23,70;60,53;54,81;39,18;62,32
2012,00;"25";"40G4";677,20;12,27;55,72;43,81;28,35;62,01;123,15;16,48;27,84;5,25
2012,00;"25";"40G5";1012,90;14,53;108,45;139,21;169,80;490,58;352,22;24,83;27,48;40,35
2012,00;"25";"40G6";1013,00;3,39;26,04;166,38;42,57;130,32;162,81;68,97;54,75;8,90
2012,00;"25";"40G7";1013,00;1,21;33,28;17,41;76,87;193,71;171,85;34,72;34,68;9,77
2012,00;"25";"41G6";764,40;44,61;37,18;20,32;42,84;159,98;158,70;25,16;31,94;1,92
2012,00;"25";"41G7";1000,00;1,21;0,60;20,84;68,03;288,07;377,56;190,74;138,89;96,97
2012,00;"26";"37G8";86,00;10,80;6,62;1,00;1,18;1,41;3,52;2,81;2,81;4,96
2012,00;"26";"37G9";151,60;7,76;2,87;0,57;0,52;0,83;1,95;1,52;1,19;1,97
2012,00;"26";"38G8";624,60;19,61;10,65;7,93;8,62;9,40;27,64;29,52;31,92;69,61
2012,00;"26";"38G9";918,20;60,53;48,09;18,91;16,02;22,76;62,19;53,65;52,54;100,05
2012,00;"26";"39G8";1026,00;9,07;21,83;31,54;20,85;36,09;94,82;82,28;64,23;105,48
2012,00;"26";"39G9";1026,00;17,31;17,59;25,01;18,08;27,15;72,93;67,76;61,18;116,40
2012,00;"26";"40G8";1013,00;1,16;9,49;12,76;7,30;13,15;35,25;26,47;18,10;20,10
2012,00;"26";"40G9";1013,00;0,00;20,78;12,80;19,42;78,07;94,95;81,84;40,91;27,91
2012,00;"26";"40H0";1012,10;12,78;15,30;6,99;2,58;6,06;11,72;4,20;4,99;3,08
2012,00;"26";"41G8";1000,00;3,74;5,74;0,00;253,00;390,06;847,57;205,75;71,13;171,12
2012,00;"26";"41G9";1000,00;0,00;4,20;4,00;4,40;8,60;18,10;9,00;14,30;6,50
2012,00;"26";"41H0";953,30;33,40;48,50;42,30;46,60;88,20;188,40;92,60;146,80;66,70
2012,00;"27";"42G6";266,00;7,47;38,97;8,43;39,57;83,36;98,68;18,03;5,41;4,51
2012,00;"27";"42G7";986,90;7,38;104,75;21,23;98,92;122,93;207,82;28,84;0,00;6,40
2012,00;"27";"43G7";913,80;63,63;28,47;17,19;12,85;53,64;49,74;11,63;7,38;5,30
2012,00;"27";"44G7";960,50;494,39;88,78;45,00;100,69;137,05;18,12;14,23;6,51;1,57
2012,00;"27";"44G8";456,60;147,97;37,05;13,52;61,75;96,01;16,55;1,17;2,33;0,00
2012,00;"27";"45G7";908,70;822,17;1188,98;317,88;275,14;461,68;434,33;8,66;0,00;9,94
2012,00;"27";"45G8";947,20;23,98;161,64;179,23;231,94;262,59;189,00;93,87;0,00;6,27
2012,00;"27";"46G8";884,80;208,23;1188,38;105,93;635,20;220,45;146,33;15,99;5,05;10,66
2012,00;"28_2";"42G8";945,40;15,91;8,20;0,00;70,52;236,56;520,69;78,11;192,37;72,05
2012,00;"28_2";"42G9";986,90;0,00;4,80;2,30;31,70;57,70;73,20;30,10;28,60;24,20
2012,00;"28_2";"42H0";968,50;5,30;36,30;10,30;11,70;25,00;32,20;7,00;15,70;9,50
2012,00;"28_2";"43G8";296,20;55,94;26,85;0,00;111,88;303,19;660,09;88,38;205,86;74,96
2012,00;"28_2";"43G9";973,70;2,93;34,88;0,00;100,64;343,95;324,53;119,62;23,16;35,91
2012,00;"28_2";"43H0";973,70;28,10;17,80;2,00;3,00;6,50;6,20;1,50;0,00;0,00
2012,00;"28_2";"43H1";412,70;10,70;6,80;0,80;1,00;1,80;1,90;0,40;0,10;0,00
2012,00;"28_2";"44G9";876,60;79,35;8,08;0,00;13,61;22,36;14,18;1,45;1,22;0,00
2012,00;"28_2";"44H0";960,50;1,40;230,50;37,70;217,20;168,10;219,30;99,70;71,20;38,70
2012,00;"28_2";"44H1";824,60;1,80;121,20;19,50;106,90;82,70;109,10;49,00;34,80;18,90
2012,00;"28_2";"45G9";924,50;465,77;98,68;34,99;436,95;331,42;227,61;20,19;20,19;17,49
2012,00;"28_2";"45H0";947,20;0,00;18,80;307,10;392,00;1259,00;1112,70;370,70;206,70;72,40
2012,00;"28_2";"45H1";827,10;7,93;215,07;61,30;68,17;57,07;90,89;32,23;19,55;31,70
2012,00;"29";"46G9";933,80;22,29;86,13;58,22;204,27;563,82;70,84;20,53;29,21;3,13
2012,00;"29";"46H0";933,80;17,71;293,12;91,03;258,86;59,40;3,60;0,00;0,00;0,00
2012,00;"29";"46H1";921,50;3,86;130,69;97,10;199,99;207,35;168,69;63,73;28,18;63,69
2012,00;"29";"46H2";258,00;2,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2012,00;"29";"47G9";876,20;41,50;363,32;69,98;550,94;453,63;189,32;31,53;0,00;2,78
2012,00;"29";"47H0";920,30;1148,23;603,96;45,64;102,21;59,72;1,40;0,00;0,00;0,00
2012,00;"29";"47H1";920,30;42,67;313,17;79,76;173,47;119,55;88,41;24,62;22,64;38,11
2012,00;"29";"47H2";793,90;15,96;555,19;154,92;336,83;183,53;146,56;16,17;47,84;48,19
2012,00;"29";"48G9";772,80;157,28;1975,48;148,48;70,46;51,59;12,58;0,00;0,00;0,00
2012,00;"29";"48H0";730,30;2136,94;1488,34;209,58;391,70;178,77;104,78;15,59;68,55;101,25
2012,00;"29";"48H1";544,00;3407,46;3314,04;366,54;601,89;244,09;122,58;23,03;118,21;177,31
2012,00;"29";"48H2";597,00;250,30;31,39;2,62;4,81;2,06;2,79;0,13;0,86;0,93
2012,00;"29";"49G9";564,20;144,22;419,23;126,32;179,53;125,32;82,06;15,42;21,88;0,00
2012,00;"30";"50G7";403,10;45,83;207,06;50,77;70,51;93,54;15,28;6,82;14,81;81,79
2012,00;"30";"50G8";833,40;0,00;524,05;214,17;207,48;221,53;246,97;260,35;4,02;51,54
2012,00;"30";"50G9";879,50;31,33;1111,05;460,45;39,34;185,78;22,59;29,14;0,00;0,00
2012,00;"30";"50H0";795,10;552,71;1623,95;486,61;88,89;54,70;62,68;0,00;5,70;13,68
2012,00;"30";"51G7";614,50;125,14;505,16;147,40;194,12;149,20;97,86;73,40;113,10;74,60
2012,00;"30";"51G8";863,70;0,00;491,95;293,36;152,60;432,03;234,13;131,70;23,69;59,23
2012,00;"30";"51G9";865,80;0,00;140,68;162,02;241,72;135,45;58,36;55,31;111,50;48,78
2012,00;"30";"51H0";865,70;52,56;886,01;194,28;141,72;47,87;120,14;119,20;7,51;331,32
2012,00;"30";"52G7";482,60;4,44;92,85;88,71;184,81;122,42;80,43;43,17;44,06;106,45
2012,00;"30";"52G8";852,00;0,00;5,55;54,90;166,37;181,90;134,76;138,64;35,49;216,84
2012,00;"30";"52G9";852,00;5,10;81,54;49,95;53,68;69,65;59,12;84,26;46,55;173,62
2012,00;"30";"52H0";852,00;3,75;335,64;183,21;156,18;17,27;70,21;73,96;49,93;228,64
2012,00;"30";"53G8";838,10;105,66;384,37;109,44;229,65;161,73;40,97;63,61;69,00;118,60
2012,00;"30";"53G9";838,10;0,00;45,96;126,84;65,92;116,86;71,43;52,52;13,13;74,58
2012,00;"30";"53H0";838,10;72,01;689,66;104,67;50,11;10,39;30,81;28,95;19,30;44,54
2012,00;"30";"54G8";642,20;50,00;157,00;163,50;255,00;140,50;152,50;100,00;18,00;111,00
2012,00;"30";"54G9";824,20;0,00;61,68;192,01;309,29;198,09;76,45;190,27;214,59;186,79
2012,00;"30";"54H0";727,90;85,50;1843,96;244,42;101,91;54,41;22,46;36,27;41,46;53,11
2012,00;"30";"55G9";625,60;44,41;96,04;83,83;148,78;99,93;118,80;71,62;81,61;329,21
2012,00;"30";"55H0";688,60;118,73;1492,18;143,65;18,32;35,91;12,46;7,33;0,00;3,66
2012,00;"32";"47H3";536,20;101,50;25,03;3,52;6,70;1,94;2,21;2,17;0,00;2,17
2012,00;"32";"48H3";615,70;376,83;4,51;2,02;2,35;1,49;1,46;0,61;0,05;0,61
2012,00;"32";"48H4";835,10;123,51;202,63;51,89;98,23;23,87;24,12;10,16;4,01;13,41
2012,00;"32";"48H5";767,20;20,32;31,38;4,40;5,65;1,25;0,82;0,09;0,25;0,09
2012,00;"32";"48H6";776,10;123,12;762,42;60,22;64,48;17,88;15,66;2,37;0,82;3,71
2012,00;"32";"49H5";306,90;4,53;20,44;0,65;0,52;0,20;0,06;0,00;0,00;0,00
2012,00;"32";"49H6";586,50;5,15;23,21;0,73;0,59;0,22;0,07;0,00;0,00;0,00
2013,00;"21";"41G0";108,10;0,04;10,81;4,04;0,15;0,00;0,00;0,02;0,00;0,00
2013,00;"21";"41G1";946,80;0,38;105,72;39,50;1,50;0,00;0,00;0,23;0,00;0,00
2013,00;"21";"41G2";432,30;704,34;97,13;4,82;0,00;0,00;0,00;0,00;0,00;0,00
2013,00;"21";"42G1";884,20;17,47;83,26;27,82;1,03;0,00;0,00;0,15;0,00;0,00
2013,00;"21";"42G2";606,80;78,61;96,62;21,12;0,67;0,00;0,00;0,08;0,00;0,00
2013,00;"22";"37G0";209,90;169,71;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013,00;"22";"37G1";723,30;886,24;14,48;2,93;0,00;0,00;0,00;0,00;0,00;0,00
2013,00;"22";"38G0";735,30;448,65;54,87;1,17;0,00;0,00;0,00;0,00;0,00;0,00
